"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"57",77,"RT @abc13houston: JUST IN: Death toll from #HurricaneHarvey rises in #Houston area
Harris Co – 30
Montgomery Co – 5
Fort Bend Co – 2
Galves…",FALSE,0,NA,"2017-09-04 23:57:51",FALSE,NA,904856061085175808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HuertaPerla22",186,TRUE,FALSE,NA,NA,"TX","en","http://pbs.twimg.com/profile_images/892569034880946176/vOCETq1I_normal.jpg"
"58",78,"RT @Franklin_Graham: .@POTUS set today as #NationalDayofPrayer for the victims of #HurricaneHarvey &amp; the recovery efforts. Will you pray?ht…",FALSE,0,NA,"2017-09-04 23:57:49",FALSE,NA,904856054034350080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redrandyman62",1080,TRUE,FALSE,NA,NA,"Nevada, USA","en","http://pbs.twimg.com/profile_images/796825707871539201/YdIAIkwd_normal.jpg"
"59",80,"RT @RAPS14_2daParte: Este hombre se ha dedicado a rescatar perros víctimas del Huracan Harvey #hurricaneharvey https://t.co/N3hpFSlZcf",FALSE,0,NA,"2017-09-04 23:57:44",FALSE,NA,904856031716663296,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gustavo_Gomeez",58,TRUE,FALSE,NA,NA,"tangamandapio","es","http://pbs.twimg.com/profile_images/664067759655940096/ahHHtvXK_normal.jpg"
"60",81,"RT @Franklin_Graham: It means so much that @POTUS declared tomorrow a National Day of Prayer for #HurricaneHarvey victims.
https://t.co/QZs…",FALSE,0,NA,"2017-09-04 23:57:43",FALSE,NA,904856031192276992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redrandyman62",2216,TRUE,FALSE,NA,NA,"Nevada, USA","en","http://pbs.twimg.com/profile_images/796825707871539201/YdIAIkwd_normal.jpg"
"61",82,"RT @ThePopHub: Ariana Grande has donated $500,000 to the Houston Food Bank to help those affected by #HurricaneHarvey https://t.co/drBBDAkF…",FALSE,0,NA,"2017-09-04 23:57:42",FALSE,NA,904856026763157504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmeezyOVO",666,TRUE,FALSE,NA,NA,"NICKI|BRYSON|PIA|CHRIS","en","http://pbs.twimg.com/profile_images/906350211756371969/oM2z7Y98_normal.jpg"
"62",83,"RT @crusher614: Cars line up as President Trump loads their vehicles.

I love this President! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

#HurricaneHarvey 
@realDonaldTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https…",FALSE,0,NA,"2017-09-04 23:57:39",FALSE,NA,904856012288651264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steelrx8",4130,TRUE,FALSE,NA,NA,"Mississippi, USA","en","http://pbs.twimg.com/profile_images/799810659810758656/F6VY8E_X_normal.jpg"
"63",85,"https://t.co/M6yC230ODW #HurricaneHarvey #HoustonStrong #HoustonFloods #HarveyRecovery #Harvey2017 #curfew… https://t.co/uM75AnSdaU",FALSE,2,NA,"2017-09-04 23:57:38",TRUE,NA,904856007226126336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HoustonAbogado",0,FALSE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/883594480644898821/PEfYun9B_normal.jpg"
"64",87,"RT @bfraser747: <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #WakeUpAmerica 

#PresidentTrump is doing everything he can to #MAGA &amp; help victims of #HurricaneHarvey unlike #Obama…",FALSE,0,NA,"2017-09-04 23:57:34",FALSE,NA,904855991526854656,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zeusFanHouse",587,TRUE,FALSE,NA,NA,"Chicagoland","en","http://pbs.twimg.com/profile_images/461687204478087169/-dQBsFhY_normal.jpeg"
"65",88,"RT @davidduchovny: We are donating all ticket and merch proceeds from my Oct. 14th Vancouver concert to #HurricaneHarvey. See you there htt…",FALSE,0,NA,"2017-09-04 23:57:31",FALSE,NA,904855978545434624,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nathalie_rock",564,TRUE,FALSE,NA,NA,"Venezuela","en","http://pbs.twimg.com/profile_images/830987128620281857/VkTcoD4K_normal.jpg"
"66",89,"RT @InglesAdvantage: Donation Drives for victims of #hurricaneHarvey  start TODAY (Monday) at our store in Asheville  (Skyland) 1865... htt…",FALSE,0,NA,"2017-09-04 23:57:30",FALSE,NA,904855974481158144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MunkiFood",3,TRUE,FALSE,NA,NA,"Asheville NC","en","http://pbs.twimg.com/profile_images/613891915671584768/BRCOS4ZD_normal.jpg"
"67",90,"WHC Football is collecting clothing for those in #HurricaneHarvey come to the game this weekend or the athletic off… https://t.co/CPlvBGjVir",FALSE,7,NA,"2017-09-04 23:57:30",TRUE,NA,904855973008859136,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WHC_Falcons",7,FALSE,FALSE,NA,NA,"Coalinga, CA","en","http://pbs.twimg.com/profile_images/899025834987487232/pqXAPL70_normal.jpg"
"68",91,"RT @TheDemCoalition: This Dreamer died saving #HurricaneHarvey victims. His body was found as @RealDonaldTrump prepares to kill #DACA https…",FALSE,0,NA,"2017-09-04 23:57:29",FALSE,NA,904855968856420352,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Kim_AussieGirl",311,TRUE,FALSE,NA,NA,"Balga, Perth (WA)","en","http://pbs.twimg.com/profile_images/889981248722018304/D9FKc2Zg_normal.jpg"
"69",92,"RT @CDCgov: Cleaning up mold or spending time in a flooded home? Wear an N95 respirator while in the building. #HurricaneHarvey https://t.c…",FALSE,0,NA,"2017-09-04 23:57:27",FALSE,NA,904855962598694912,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StefHaneyMontes",198,TRUE,FALSE,NA,NA,"LA","en","http://pbs.twimg.com/profile_images/841361047504203776/AdwqCTBf_normal.jpg"
"70",93,"RT @stock_tidbits: $OTTV Viva Entertainment Group making a Difference in lives of those affected by #HurricaneHarvey https://t.co/Jg8ocUYQ3Q",FALSE,0,NA,"2017-09-04 23:57:23",FALSE,NA,904855945267859456,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacerJulian",4,TRUE,FALSE,NA,NA,"Dallas Texas","en","http://pbs.twimg.com/profile_images/753647409893249024/68nKefXs_normal.jpg"
"71",99,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…",FALSE,0,NA,"2017-09-04 23:57:15",FALSE,NA,904855910652235776,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HeyHeyGranola",24785,TRUE,FALSE,NA,NA,"Georgia, USA","en","http://pbs.twimg.com/profile_images/757782956169654272/ll_8Op45_normal.jpg"
"72",100,"RT @DevannGuidryy: I lost everything in #HurricaneHarvey, but this probably the worst part <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>@KylieJenner @JeffreeStar https://t.co/JdmKz80…",FALSE,0,NA,"2017-09-04 23:57:14",FALSE,NA,904855908433453056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrincessAkv",151,TRUE,FALSE,NA,NA,"North Bergen, NJ","en","http://pbs.twimg.com/profile_images/904385889580744705/-ipFT-f0_normal.jpg"
"73",102,"RT @nblenergy: We've increase funding of our NobleACTS program to provide support for communities impacted by #HurricaneHarvey https://t.co…",FALSE,0,NA,"2017-09-04 23:57:14",FALSE,NA,904855906843811840,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AnneKepplinger",43,TRUE,FALSE,NA,NA,"earth-pre pong days even!!","en","http://pbs.twimg.com/profile_images/478607915754848256/pfLXKx-i_normal.jpeg"
"74",103,"RT @ConvoyofHope: Our friend @Zendaya is donating her birthday to #HurricaneHarvey survivors. Learn more at https://t.co/Ys0FEToNM1. https:…",FALSE,0,NA,"2017-09-04 23:57:10",FALSE,NA,904855890410405888,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmBeesWeb",96,TRUE,FALSE,NA,NA,"VenturaCounty,California","en","http://pbs.twimg.com/profile_images/578138543316295680/RbojiJd0_normal.jpeg"
"75",104,"RT @EpiscopalRelief: Charity Navigator has recognized us a charity providing #HurricaneHarvey assistance. View our profile: https://t.co/er…",FALSE,0,NA,"2017-09-04 23:57:10",FALSE,NA,904855890288721920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","portlandjan",90,TRUE,FALSE,NA,NA,"Portland, OR","en","http://pbs.twimg.com/profile_images/822327915157168129/DD7WXOG9_normal.jpg"
"76",105,"RT @DeptofDefense: As you're celebrating this #LaborDay, take a moment to remember the victims of #HurricaneHarvey &amp; the service members pr…",FALSE,0,NA,"2017-09-04 23:57:08",FALSE,NA,904855881476706304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SLadreda",1438,TRUE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/886324098401525760/mkkzVkQi_normal.jpg"
"77",107,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…",FALSE,0,NA,"2017-09-04 23:57:06",FALSE,NA,904855872953876480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VaBeachDi",24785,TRUE,FALSE,NA,NA,"@ the Beach","en","http://pbs.twimg.com/profile_images/1114023251/Di__normal.jpg"
"78",108,"SL assists small business owners prepare for business funding including SBA Disaster loans for #HurricaneHarvey.  https://t.co/irB6QEVygt",FALSE,1,NA,"2017-09-04 23:57:05",FALSE,NA,904855869917188096,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StellarLedgers",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/882002694415634433/X_rrWx-K_normal.jpg"
"79",109,"RT @abc13houston: JUST IN: Death toll from #HurricaneHarvey rises in #Houston area
Harris Co – 30
Montgomery Co – 5
Fort Bend Co – 2
Galves…",FALSE,0,NA,"2017-09-04 23:56:57",FALSE,NA,904855836505329664,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","politicques",186,TRUE,FALSE,NA,NA,"Everywhere","en","http://pbs.twimg.com/profile_images/868625285020876800/wwy4_JHy_normal.jpg"
"80",111,"RT @DeptofDefense: As you're celebrating this #LaborDay, take a moment to remember the victims of #HurricaneHarvey &amp; the service members pr…",FALSE,0,NA,"2017-09-04 23:56:55",FALSE,NA,904855829270196224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CavsBoltThomas",1438,TRUE,FALSE,NA,NA,"The Land","en","http://pbs.twimg.com/profile_images/871010627376095233/NkyTPOgU_normal.jpg"
"81",112,"RT @FredForTrump: <ed><U+00A0><U+00BC><ed><U+00BE><U+0085> Money for #HurricaneHarvey would be less of an issue if we weren't subsidizing #Dreamers. #ByeByeDACA #AmericaFirst htt…",FALSE,0,NA,"2017-09-04 23:56:51",FALSE,NA,904855811125428224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nananw",4,TRUE,FALSE,NA,NA,"Las Vegas, NV","en","http://pbs.twimg.com/profile_images/738211577434775552/8c89gVEE_normal.jpg"
"82",113,"RT @GregAbbott_TX: Thanks to the National Guard for helping Texans respond to #HurricaneHarvey. Together we will rebuild. @TexasGuard https…",FALSE,0,NA,"2017-09-04 23:56:45",FALSE,NA,904855787406712832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AcroAman",249,TRUE,FALSE,NA,NA,"HowWudiKnow, ItsADarkTower","en","http://pbs.twimg.com/profile_images/840808146914353152/7IGjcgFh_normal.jpg"
"83",114,"RT @GregAbbott_TX: Price gouging of those affected by #HurricaneHarvey is un-Texan &amp; will be vigorously prosecuted. #txlege https://t.co/jR…",FALSE,0,NA,"2017-09-04 23:56:42",FALSE,NA,904855774773555200,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PapawsWife",424,TRUE,FALSE,NA,NA,"<ed><U+00A0><U+00BD><ed><U+00B2><U+009B>South <ed><U+00A0><U+00BD><ed><U+00B2><U+009B>","en","http://pbs.twimg.com/profile_images/896512251787714560/MHqX_mWp_normal.jpg"
"84",115,"RT @MakMakay: @SalArmyEDS #SalvationArmy #HurricaneHarvey mobile feeding units in #Houston Ready to deploy each and every morning! https://…",FALSE,0,NA,"2017-09-04 23:56:42",FALSE,NA,904855772915417088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wmsonwireless",1,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/869996081832120320/FSp9rdNc_normal.jpg"
"85",116,"RT @bfraser747: Watch these victims of #HurricaneHarvey tell @abc7elex how there opinions of #PresidentTrump changed after meeting him #The…",FALSE,0,NA,"2017-09-04 23:56:41",FALSE,NA,904855769706848256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highgroundinfo1",975,TRUE,FALSE,NA,NA,"Frontlines","en","http://pbs.twimg.com/profile_images/791039800069517312/crwyIQI0_normal.jpg"
"86",117,"Praying for those people down in TX from #HurricaneHarvey",FALSE,0,NA,"2017-09-04 23:56:40",FALSE,NA,904855764325593088,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cuttabear",0,FALSE,FALSE,NA,NA,"Springfield, MA","en","http://pbs.twimg.com/profile_images/900111169888952320/kY2ygMOZ_normal.jpg"
"87",118,"Awesome #ibglopo student @nels_37 collecting <ed><U+00A0><U+00BD><ed><U+00B2><U+00B5> for @ConvoyofHope for #HurricaneHarvey ALL WEEK! #ohsroar… https://t.co/UslNi0ZejH",FALSE,27,NA,"2017-09-04 23:56:32",TRUE,NA,904855732281118720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thesarafloyd",4,FALSE,FALSE,NA,NA,"Ozark, MO","en","http://pbs.twimg.com/profile_images/831554742367031296/TxYZoq8Z_normal.jpg"
"88",119,"#PrayForTexas #GodBlessTexas #GodBlessAmerica #HurricaneHarvey #PotusTrump #GetOverIt #MAGA https://t.co/P45kRkF8PB",FALSE,1,NA,"2017-09-04 23:56:32",FALSE,NA,904855729940684800,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PoGirlShines",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/2170127549/PoGirlShinesLogoJ_normal.jpg"
"89",120,"RT @WolfensPride: Prayers for all that lost loved ones #RIP <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>We won't forget you <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #HurricaneHarvey You won't be forgotten Blessings Love &amp;…",FALSE,0,NA,"2017-09-04 23:56:31",FALSE,NA,904855725775708160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","covfefeartist",224,TRUE,FALSE,NA,NA,"South Carolina Lowcountry","en","http://pbs.twimg.com/profile_images/898293366831681544/tK7ZC8bL_normal.jpg"
"90",121,"New blog post. Is #giving bad? #lovemustwin #love #HurricaneHarvey #Trump #wearebetterthanthis #hatersgonnahate https://t.co/f01vSN8sTq",FALSE,0,NA,"2017-09-04 23:56:30",FALSE,NA,904855721216548864,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Timo2funky",0,FALSE,FALSE,NA,NA,"Fargo","en","http://pbs.twimg.com/profile_images/776223042204602368/s6jJ9tLe_normal.jpg"
"91",122,"Strong work @MDAndersonNews during #HurricaneHarvey <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/U2DLWcgOrY",FALSE,10,NA,"2017-09-04 23:56:28",FALSE,NA,904855713234567168,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6state",3,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/786040485299171328/l9TYXOOX_normal.jpg"
"92",123,"RT @WolfensPride: Prayers for all that lost loved ones #RIP <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>We won't forget you <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #HurricaneHarvey You won't be forgotten Blessings Love &amp;…",FALSE,0,NA,"2017-09-04 23:56:25",FALSE,NA,904855701364891648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YaniAlexander11",224,TRUE,FALSE,NA,NA,"Tennessee, USA","en","http://pbs.twimg.com/profile_images/897800477676535808/CrP18SMj_normal.jpg"
"93",124,"RT @crusher614: Cars line up as President Trump loads their vehicles.

I love this President! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

#HurricaneHarvey 
@realDonaldTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https…",FALSE,0,NA,"2017-09-04 23:56:24",FALSE,NA,904855700047835136,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Garrettpepper1",4130,TRUE,FALSE,NA,NA,"Winter Haven, FL","en","http://pbs.twimg.com/profile_images/809231790657458182/KMKuAxpB_normal.jpg"
"94",126,"Very generous move in support of #HurricaneHarvey and #Houston @Walmart. We're shopping there tomorrow.  #Walmart",FALSE,0,NA,"2017-09-04 23:56:24",FALSE,NA,904855696855969792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gogigupta",0,FALSE,FALSE,NA,NA,"Wellesley, MA","en","http://pbs.twimg.com/profile_images/559172218748289027/ZLeawuy9_normal.jpeg"
"95",127,"#BREAKING #HurricaneHarvey https://t.co/ZuYzQwVQVV",FALSE,0,NA,"2017-09-04 23:56:22",FALSE,NA,904855691306913792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbdullahEmadMah",0,FALSE,FALSE,NA,NA,"Egypt,Alexandria","en","http://pbs.twimg.com/profile_images/907740920908566528/FlfiGRiz_normal.jpg"
"96",128,"#reinsurance may help to pay some of the #NFIP’s claims from #HurricaneHarvey. #flood https://t.co/8r9loCeWOf https://t.co/GTvUhneSnN",FALSE,0,NA,"2017-09-04 23:56:22",FALSE,NA,904855688064720896,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chrisbarbiere",0,FALSE,FALSE,NA,NA,"Princeton","en","http://pbs.twimg.com/profile_images/835680335056752641/AEMs1Qb3_normal.jpg"
"97",129,"@MDAndersonNews @6state Strong work! #HurricaneHarvey",FALSE,3,"MDAndersonNews","2017-09-04 23:56:19",FALSE,904706512412700672,904855675335053312,14062554,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drchrysopoulo",0,FALSE,FALSE,NA,NA,"San Antonio, Texas","en","http://pbs.twimg.com/profile_images/669709456062590977/X_BwTEA7_normal.jpg"
"98",130,"RT @RealAlexJones: The globalists are facing their biggest defeat ever after images of unity following #HurricaneHarvey showed America’s tr…",FALSE,0,NA,"2017-09-04 23:56:14",FALSE,NA,904855654329921536,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oqven",1256,TRUE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/791477590976557056/d7_el4MN_normal.jpg"
"99",131,"RT @AmandaCBInsight: #Banks waive ATM fees for Houston banks :: https://t.co/Ybybh3C44g @pymnts #HurricaneHarvey https://t.co/cEiOad6g35",FALSE,0,NA,"2017-09-04 23:56:13",FALSE,NA,904855651737882624,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","truefees",1,TRUE,FALSE,NA,NA,"Chicago & Boston","en","http://pbs.twimg.com/profile_images/833425854529048576/2mpoZi_G_normal.jpg"
"100",132,"RT @crusher614: Cars line up as President Trump loads their vehicles.

I love this President! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

#HurricaneHarvey 
@realDonaldTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https…",FALSE,0,NA,"2017-09-04 23:56:08",FALSE,NA,904855632821587968,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ghillie8",4130,TRUE,FALSE,NA,NA,"Greenwich, Connecticut, USA","en","http://pbs.twimg.com/profile_images/1398853001/IMG00034-20100815-1259_normal.jpg"
